genes	logFC.AL	FDR.AL	groups	coarse_groups	rank_from_biggest_increase	rank_from_biggest_decrease	gene_names	uniprot_acc	broad_gene_name	uniprot_gene_name	fungidb_gene_name	blast2go_annotation	is_tf	is_kinases	is_virulence_gene	order_peaktime	scer_orthologs	scer_ortholog_descriptions
CNAG_00290	0.391157378716419	0.0103846369995234	AMB+LF up only	AMB+LF only	149	344	NA	NA	aminopeptidase	Peptide hydrolase (EC 3.4.-.-)	Aminopeptidase	LAP4_ARTOC|Probable leucine aminopeptidase MCYG_03459 OS=Arthroderma otae (strain ATCC MYA-4605 / CBS 113480) OX=554155 GN=MCYG_03459 PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_04221	0.392382642054232	0.028959694149649	AMB+LF up only	AMB+LF only	148	345	NA	NA	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase	6-phosphofructo-2-kinase/fructose-2, 6-bisphosphatase	6-phosphofructo-2-kinase/fructose-2, 6- bisphosphatase	F26_YEAST|Fructose-2,6-bisphosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FBP26 PE=1 SV=2	NA	TRUE	NA	169	FBP26	Fructose-2,6-bisphosphatase (EC 3.1.3.46)
CNAG_03376	0.393179125254026	0.0301150288771942	AMB+LF up only	AMB+LF only	147	346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_00070	0.393528184984018	0.0261198648965307	AMB+LF up only	AMB+LF only	146	347	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04371	0.396278391907851	0.0336071603362042	AMB+LF up only	AMB+LF only	145	348	HSV2	NA	hypothetical protein	Uncharacterized protein	WD40 domain-containing protein	WIPI3_HUMANW|D repeat domain phosphoinositide-interacting protein 3 OS=Homo sapiens OX=9606 GN=WDR45B PE=1 SV=2	NA	NA	NA	NA	HSV2	SVP1-like protein 2
CNAG_06332	0.398817513671068	0.0352215073142397	AMB+LF up only	AMB+LF only	144	349	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04893	0.402278526906635	0.0358546472994767	AMB+LF up only	AMB+LF only	143	350	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	743	NA	NA
CNAG_07647	0.402429889405377	0.0191537001089921	AMB+LF up only	AMB+LF only	142	351	NA	NA	voltage-gated chloride channel protein	Chloride channel protein	voltage-gated chloride channel protein	CLCN5_CAVPO|H(+)/Cl(-) exchange transporter 5 OS=Cavia porcellus OX=10141 GN=CLCN5 PE=2 SV=1	NA	NA	NA	NA	GEF1	Anion/proton exchange transporter GEF1 (CLC protein GEF1) (ClC-A) (ClC-Y1) (Voltage-gated chloride channel) [Cleaved into: GEF1 N-terminal; GEF1 C-terminal]
CNAG_00157	0.40540003176733	0.00756733562991808	AMB+LF up only	AMB+LF only	141	352	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02459	0.410593743052741	0.0198929126334044	AMB+LF up only	AMB+LF only	140	353	NA	NA	Atypical/ABC1/ABC1-A protein kinase	Atypical/ABC1/ABC1-A protein kinase	Atypical/ABC1/ABC1-A protein kinase	COQ8B_RAT|Atypical kinase COQ8B, mitochondrial OS=Rattus norvegicus OX=10116 GN=Coq8b PE=1 SV=1	NA	TRUE	NA	219	COQ8	Atypical kinase COQ8, mitochondrial (EC 2.7.-.-) (Activity of bc1 complex protein 1) (Coenzyme Q protein 8) (Ubiquinone biosynthesis protein COQ8)
CNAG_02459	0.410593743052741	0.0198929126334044	AMB+LF up only	AMB+LF only	140	353	NA	NA	Atypical/ABC1/ABC1-A protein kinase	Atypical/ABC1/ABC1-A protein kinase	Atypical/ABC1/ABC1-A protein kinase	COQ8B_RAT|Atypical kinase COQ8B, mitochondrial OS=Rattus norvegicus OX=10116 GN=Coq8b PE=1 SV=1	NA	TRUE	NA	219	COQ8	Atypical kinase COQ8, mitochondrial (EC 2.7.-.-) (Activity of bc1 complex protein 1) (Coenzyme Q protein 8) (Ubiquinone biosynthesis protein COQ8)
CNAG_07639	0.410656063092951	0.0258007542851595	AMB+LF up only	AMB+LF only	139	354	NA	NA	triacylglycerol lipase	Triacylglycerol lipase	Triacylglycerol lipase	LIP_BURCE|Triacylglycerol lipase OS=Burkholderia cepacia OX=292 GN=lip PE=1 SV=2	NA	NA	NA	NA	NA	NA
CNAG_02662	0.410922079895372	0.0403778593215473	AMB+LF up only	AMB+LF only	138	355	NA	NA	cysteine protease ATG4	Cysteine protease ATG4	cysteine protease atg4	ATG4_CRYNB|Cysteine protease ATG4 OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=ATG4 PE=3 SV=1	NA	NA	NA	NA	ATG4	Cysteine protease ATG4 (EC 3.4.22.-) (Autophagy-related protein 4)
CNAG_03026	0.414381758933059	0.0318826138316937	AMB+LF up only	AMB+LF only	137	356	NA	NA	N-acetylglucosaminylphosphatidylinositol deacetylase	N-acetylglucosaminylphosphatidylinositol deacetylase	N-acetylglucosaminylphosphatidylinositol deacetylase	PIGL_MOUSE|N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase OS=Mus musculus OX=10090 GN=Pigl PE=2 SV=1	NA	NA	NA	NA	GPI12	N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase (EC 3.5.1.89)
CNAG_06490	0.416859069872564	0.0176303806457916	AMB+LF up only	AMB+LF only	136	357	NA	NA	CAMK/CAMKL protein kinase	CAMK/CAMKL protein kinase	CAMK/CAMKL protein kinase	OSK3_ORYSI|Serine/threonine protein kinase OSK3 OS=Oryza sativa subsp. indica OX=39946 GN=OSK3 PE=3 SV=1	NA	TRUE	NA	NA	NA	Putative serine/threonine-protein kinase YPL150W (EC 2.7.11.1)
CNAG_07029	0.418410882429008	0.0090613266500412	AMB+LF up only	AMB+LF only	135	358	NA	NA	vesicle-associated membrane protein 7	Vesicle-associated membrane protein 7	vesicle-associated membrane protein 7	VA713_ARATH|Vesicle-associated membrane protein 713 OS=Arabidopsis thaliana OX=3702 GN=VAMP713 PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_01802	0.42105698784442	0.039112836936638	AMB+LF up only	AMB+LF only	134	359	DRE2	J9VZC6	Fe-S cluster assembly protein DRE2	Fe-S cluster assembly protein DRE2 (Anamorsin homolog)	Fe-S cluster assembly protein DRE2	DRE2_CRYNB|Fe-S cluster assembly protein DRE2 OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=DRE2 PE=3 SV=1	NA	NA	NA	NA	DRE2	Fe-S cluster assembly protein DRE2 (Anamorsin homolog)
CNAG_01962	0.425525817449479	0.0134546644313003	AMB+LF up only	AMB+LF only	133	360	COQ4	J9VUK8	ubiquinone biosynthesis protein COQ4, mitochondrial	Ubiquinone biosynthesis protein COQ4, mitochondrial (Coenzyme Q biosynthesis protein 4)	ubiquinone biosynthesis protein COQ4, mitochondrial	COQ4_CRYNJ|Ubiquinone biosynthesis protein COQ4, mitochondrial OS=Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) OX=214684 GN=COQ4 PE=3 SV=1	NA	NA	NA	NA	COQ4	Ubiquinone biosynthesis protein COQ4, mitochondrial (Coenzyme Q biosynthesis protein 4)
CNAG_06670	0.42699314347479	0.0128199738415699	AMB+LF up only	AMB+LF only	132	361	NA	NA	HIV Tat-specific factor 1	HIV Tat-specific factor 1	HIV Tat-specific factor 1	UAP2_SCHPO|Splicing factor U2AF-associated protein 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=uap2 PE=1 SV=1	NA	NA	NA	NA	CUS2	Cold sensitive U2 snRNA suppressor 2
CNAG_02445	0.427682673059867	0.0433087929265686	AMB+LF up only	AMB+LF only	131	362	NA	NA	phosphoacetylglucosamine mutase	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase)	Phosphoacetylglucosamine mutase	AGM1_PIG|Phosphoacetylglucosamine mutase OS=Sus scrofa OX=9823 GN=PGM3 PE=1 SV=2	NA	NA	NA	NA	PCM1	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase) (PGM-complementing protein 1)
CNAG_04765	0.434044469703075	0.0157478127614581	AMB+LF up only	AMB+LF only	130	363	NA	NA	arp2/3 complex 21 kda subunit	Actin-related protein 2/3 complex subunit 3	ARP2/3 complex 21 kDa subunit	ARPC3_SCHPO|Actin-related protein 2/3 complex subunit 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=arc3 PE=1 SV=1	NA	NA	NA	NA	ARC18	Actin-related protein 2/3 complex subunit 3 (Arp2/3 complex 21 kDa subunit) (p21-ARC)
CNAG_05470	0.435139062361701	0.0108342712520542	AMB+LF up only	AMB+LF only	129	364	NA	NA	ABC transporter family protein	ABC transporter family protein	ABC transporter family protein	YO075_YEAST|Uncharacterized ABC transporter ATP-binding protein/permease YOL075C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YOL075C PE=1 SV=3	NA	NA	NA	NA	; AUS1; PDR10; PDR11; PDR12; PDR15; PDR18; PDR5; SNQ2	Uncharacterized ABC transporter ATP-binding protein/permease YOL075C; ATP-dependent permease AUS1; ATP-dependent permease PDR10; ATP-dependent permease PDR11; ATP-dependent permease PDR12; ATP-dependent permease PDR15; ABC transporter ATP-binding protein/permease PDR18 (Pleiotropic drug resistance protein 18); Pleiotropic ABC efflux transporter of multiple drugs (Pleiotropic drug resistance protein 5) (Suppressor of toxicity of sporidesmin); Protein SNQ2
CNAG_05218	0.436090167657684	0.0255852827792844	AMB+LF up only	AMB+LF only	128	365	ACA1	NA	adenylyl cyclase-associated protein	Adenylyl cyclase-associated protein	adenylyl cyclase-associated protein	CAP1_BOVIN|Adenylyl cyclase-associated protein 1 OS=Bos taurus OX=9913 GN=CAP1 PE=2 SV=3	NA	NA	TRUE	NA	SRV2	Adenylyl cyclase-associated protein (CAP)
CNAG_05218	0.436090167657684	0.0255852827792844	AMB+LF up only	AMB+LF only	128	365	ACA1	NA	adenylyl cyclase-associated protein	Adenylyl cyclase-associated protein	adenylyl cyclase-associated protein	CAP1_BOVIN|Adenylyl cyclase-associated protein 1 OS=Bos taurus OX=9913 GN=CAP1 PE=2 SV=3	NA	NA	TRUE	NA	SRV2	Adenylyl cyclase-associated protein (CAP)
CNAG_07800	0.43859425404306	0.0140834326381243	AMB+LF up only	AMB+LF only	127	366	NA	NA	syntaxin-binding protein 1	Syntaxin-binding protein 1	syntaxin-binding protein 1	SEC1_SCHPO|Protein transport protein sec1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sec1 PE=3 SV=1	NA	NA	NA	NA	SEC1	Protein transport protein SEC1
CNAG_02873	0.440048248666242	0.0264341782254422	AMB+LF up only	AMB+LF only	126	367	NA	NA	signal peptidase I	Mitochondrial inner membrane protease subunit (EC 3.4.21.-)	signal peptidase I	IMP1_SCHPO|Mitochondrial inner membrane protease subunit 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=imp1 PE=3 SV=1	NA	NA	NA	NA	IMP1	Mitochondrial inner membrane protease subunit 1 (EC 3.4.21.-)
CNAG_04561	0.441442501209653	0.0223477593418997	AMB+LF up only	AMB+LF only	125	368	NA	NA	monooxygenase	Monooxygenase	monooxygenase	BVMO_PSEPK|Baeyer-Villiger monooxygenase OS=Pseudomonas putida (strain ATCC 47054 / DSM 6125 / NCIMB 11950 / KT2440) OX=160488 GN=PP_2805 PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_05727	0.443677357525987	0.0426723149124576	AMB+LF up only	AMB+LF only	124	369	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04122	0.447643562761425	0.0405903381853839	AMB+LF up only	AMB+LF only	123	370	NA	NA	galactose dehydrogenase	Galactose dehydrogenase	galactose dehydrogenase	GALDH_ARATH|L-galactose dehydrogenase OS=Arabidopsis thaliana OX=3702 GN=LGALDH PE=1 SV=1	NA	NA	NA	375	ARA2	D-arabinose 1-dehydrogenase (EC 1.1.1.116) (NAD(+)-specific D-arabinose dehydrogenase)
CNAG_03900	0.449531248215027	0.00396029065157928	AMB+LF up only	AMB+LF only	122	371	NA	NA	capping protein (actin filament) muscle Z-line, beta	F-actin-capping protein subunit beta	f-actin-capping protein subunit beta	CAPZB_BOVIN|F-actin-capping protein subunit beta OS=Bos taurus OX=9913 GN=CAPZB PE=1 SV=1	NA	NA	NA	NA	CAP2	F-actin-capping protein subunit beta
CNAG_05283	0.449689801353297	0.0376649014103685	AMB+LF up only	AMB+LF only	121	372	NA	NA	solute carrier family 25 (mitochondrial carrier protein), member 16	Solute carrier family 25 (Mitochondrial carrier protein), member 16	solute carrier family 25 (mitochondrial carrier protein), member 16	YE08_SCHPO|Uncharacterized mitochondrial carrier C17H9.08 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17H9.08 PE=3 SV=1	NA	NA	NA	NA	; LEU5	Uncharacterized mitochondrial carrier YPR011C; Mitochondrial carrier protein LEU5
CNAG_04989	0.452177786961181	0.00455137739186668	AMB+LF up only	AMB+LF only	120	373	NA	NA	protein FRG1	Protein FRG1	protein FRG1	NA	NA	NA	NA	NA	NA	NA
CNAG_04065	0.455785096727521	0.0256243204687242	AMB+LF up only	AMB+LF only	119	374	NA	NA	UDP-N-acetylglucosamine transferase subunit ALG13	UDP-N-acetylglucosamine transferase subunit ALG13 (EC 2.4.1.141) (Asparagine-linked glycosylation protein 13)	UDP-N-acetylglucosamine transferase subunit ALG13, UDP-N-acetylglucosamine transferase subunit ALG13, variant	ALG13_CRYNBUD|P-N-acetylglucosamine transferase subunit ALG13 OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=ALG13 PE=3 SV=1	NA	NA	NA	1098	ALG13	UDP-N-acetylglucosamine transferase subunit ALG13 (EC 2.4.1.141) (Asparagine-linked glycosylation protein 13)
CNAG_07825	0.458170524649094	0.00778171613262093	AMB+LF up only	AMB+LF only	118	375	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_00322	0.462701660262832	0.0160193774740143	AMB+LF up only	AMB+LF only	117	376	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03959	0.463456443160578	0.0132784661537484	AMB+LF up only	AMB+LF only	116	377	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02767	0.464296012349139	0.0452725592907748	AMB+LF up only	AMB+LF only	115	378	NA	NA	transcription initiation factor TFIIE subunit alpha	Transcription initiation factor TFIIE subunit alpha	transcription initiation factor TFIIE subunit alpha	NA	NA	NA	NA	53	TFA1	Transcription initiation factor IIE subunit alpha (TFIIE-alpha) (Factor A 66 kDa subunit) (Transcription factor A large subunit)
CNAG_01739	0.464858234523991	0.00836080062988717	AMB+LF up only	AMB+LF only	114	379	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	ASI1_YEAST|Protein ASI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ASI1 PE=1 SV=1	NA	NA	NA	NA	ASI1	Protein ASI1 (Amino acid sensor-independent protein 1)
CNAG_00185	0.465276812618494	0.0124616729187209	AMB+LF up only	AMB+LF only	113	380	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_00011	0.476643478592545	0.0203165650370207	AMB+LF up only	AMB+LF only	112	381	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06525	0.481147408843169	0.0447748678636907	AMB+LF up only	AMB+LF only	111	382	NA	NA	nuclear protein	Nuclear protein	nuclear protein	NA	NA	NA	NA	NA	NA	NA
CNAG_01337	0.48142459933282	0.00914212251454828	AMB+LF up only	AMB+LF only	110	383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_03841	0.483480433344656	0.0156647701335989	AMB+LF up only	AMB+LF only	109	384	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03899	0.483998574191423	0.00506383667100507	AMB+LF up only	AMB+LF only	108	385	NA	NA	hypoxia up-regulated 1	Hypoxia up-regulated 1	hypoxia up-regulated 1	LHS1_SCHPO|Heat shock protein 70 homolog lhs1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1F5.06 PE=3 SV=1	NA	NA	NA	NA	LHS1	Heat shock protein 70 homolog LHS1 (EC 3.6.1.3)
CNAG_03039	0.485467547236206	0.0105226542000916	AMB+LF up only	AMB+LF only	107	386	DDI1	NA	DNA damage-inducible protein 1	DNA damage-inducible protein 1	DNA damage-inducible protein 1	DDI1_CRYNBDN|A damage-inducible protein 1 OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=DDI1 PE=3 SV=1	NA	NA	NA	NA	DDI1	DNA damage-inducible protein 1 (EC 3.4.23.-) (v-SNARE-master 1)
CNAG_02200	0.485899745083252	0.0277064293413305	AMB+LF up only	AMB+LF only	106	387	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03395	0.48598155162649	0.0138512067484588	AMB+LF up only	AMB+LF only	105	388	NA	NA	NifU-like protein c	NifU-like protein c	NifU-like protein c	YH9J_SCHPO|NifU-like protein C1709.19c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC1709.19c PE=3 SV=1	NA	NA	NA	1115	NFU1	NifU-like protein, mitochondrial
CNAG_00175	0.491490275173259	0.0463231523210554	AMB+LF up only	AMB+LF only	104	389	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02501	0.491963760403799	0.00880932134856924	AMB+LF up only	AMB+LF only	103	390	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03598	0.493432803057742	0.0108897563174305	AMB+LF up only	AMB+LF only	102	391	NA	NA	ubiquilin	Ubiquilin	Ubiquitin	DSK2_SCHPO|Deubiquitination-protection protein dph1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dph1 PE=4 SV=1	NA	NA	NA	NA	DSK2	Ubiquitin domain-containing protein DSK2
CNAG_07477	0.496848039797708	0.0487407550993425	AMB+LF up only	AMB+LF only	101	392	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	NA	NA	NA	NA	NA	NA	NA
CNAG_02397	0.498765527908428	0.014308074974377	AMB+LF up only	AMB+LF only	100	393	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05882	0.499889292948002	0.00699257042982476	AMB+LF up only	AMB+LF only	99	394	HSE102	NA	class E vacuolar protein-sorting machinery protein HSE1	Class E vacuolar protein-sorting machinery protein HSE1	class E vacuolar protein-sorting machinery protein HSE1, class E vacuolar protein-sorting machinery protein HSE1, variant	HSE1_CRYNJ|Class E vacuolar protein-sorting machinery protein HSE1 OS=Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) OX=214684 GN=HSE1 PE=3 SV=1	NA	NA	NA	NA	HSE1	Class E vacuolar protein-sorting machinery protein HSE1
CNAG_02727	0.500831769881526	0.0147927458967082	AMB+LF up only	AMB+LF only	98	395	HOS4	NA	hypothetical protein	Uncharacterized protein	similar to Avo2, Tor2 kinase component	NA	NA	NA	NA	NA	AVO2	Target of rapamycin complex 2 subunit AVO2 (TORC2 subunit AVO2) (Adheres voraciously to TOR2 protein 2)
CNAG_06373	0.502379065027849	0.0144959277601698	AMB+LF up only	AMB+LF only	97	396	NA	NA	mitotic spindle assembly checkpoint protein MAD2B	Mitotic spindle assembly checkpoint protein MAD2B	mitotic spindle assembly checkpoint protein MAD2B	MD2L2_MOUSE|Mitotic spindle assembly checkpoint protein MAD2B OS=Mus musculus OX=10090 GN=Mad2l2 PE=1 SV=2	NA	NA	NA	141	NA	NA
CNAG_03901	0.503657389271875	0.00883008739680057	AMB+LF up only	AMB+LF only	96	397	NA	NA	magnesium transporter	Magnesium transporter	magnesium transporter	MRS2_SCHPO|Mitochondrial inner membrane magnesium transporter mrs2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mrs2 PE=3 SV=1	NA	NA	NA	182	MFM1; MRS2	Mitochondrial inner membrane magnesium transporter MFM1 (MRS2 function modulating factor 1); Magnesium transporter MRS2, mitochondrial (RNA-splicing protein MRS2)
CNAG_05768	0.505060846710825	0.0116575612327185	AMB+LF up only	AMB+LF only	95	398	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	REG1_YEAST|Resistance to glucose repression protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=REG1 PE=1 SV=1	NA	NA	NA	NA	REG1	Resistance to glucose repression protein 1 (Protein HEX2) (Second-site suppressor of the rna1-1 mutation 1)
CNAG_05878	0.510997486817179	0.0139461068807203	AMB+LF up only	AMB+LF only	94	399	NA	NA	hypothetical protein	Actin-related protein 2/3 complex subunit	hypothetical protein	AR1AA_XENLA|Actin-related protein 2/3 complex subunit 1A-A OS=Xenopus laevis OX=8355 GN=arpc1a-a PE=1 SV=1	NA	NA	NA	NA	ARC40	Actin-related protein 2/3 complex subunit 1 (Arp2/3 complex 41 kDa subunit) (p41-ARC)
CNAG_05395	0.511136478991255	0.0441742596268048	AMB+LF up only	AMB+LF only	93	400	VAM6	NA	hypothetical protein	Uncharacterized protein	rab guanyl-nucleotide exchange factor	VPS39_MOUSE|Vam6/Vps39-like protein OS=Mus musculus OX=10090 GN=Vps39 PE=1 SV=1	NA	NA	NA	NA	VAM6	Vacuolar morphogenesis protein 6 (Vacuolar protein sorting-associated protein 39)
CNAG_00461	0.514272449521047	0.0171131461919878	AMB+LF up only	AMB+LF only	92	401	NA	NA	protein kinase C substrate 80K-H	Protein kinase C substrate 80K-H	protein kinase C substrate 80K-H	GLU2B_USTMA|Glucosidase 2 subunit beta OS=Ustilago maydis (strain 521 / FGSC 9021) OX=237631 GN=UMAG_12045 PE=3 SV=1	NA	NA	NA	NA	GTB1	Glucosidase 2 subunit beta (Alpha-glucosidase 2 subunit beta) (Alpha-glucosidase II subunit beta) (Glucosidase II subunit beta)
CNAG_00917	0.51525664462356	0.00676610128339509	AMB+LF up only	AMB+LF only	91	402	NA	NA	alkylbase DNA N-glycosylase	Alkylbase DNA N-glycosylase	alkylbase DNA N-glycosylase	RNF10_MOUSERIN|G finger protein 10 OS=Mus musculus OX=10090 GN=Rnf10 PE=2 SV=2	NA	NA	NA	NA	MAG2	RING-finger protein MAG2
CNAG_01632	0.516533714342552	0.0134546644313003	AMB+LF up only	AMB+LF only	90	403	NA	NA	triacylglycerol lipase	Triacylglycerol lipase	Triacylglycerol lipase, triacylglycerol lipase, variant	TGL2_YEAST|Lipase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TGL2 PE=1 SV=1	NA	NA	NA	NA	TGL2	Lipase 2 (EC 3.1.1.3) (Triacylglycerol lipase 2)
CNAG_02165	0.52675776158845	0.0176895811195084	AMB+LF up only	AMB+LF only	89	404	NA	NA	cytoplasmic protein	Cytoplasmic protein	cytoplasmic protein	PSP1_YEAST|Protein PSP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PSP1 PE=1 SV=2	NA	NA	NA	NA	NA	Uncharacterized protein YLR177W
CNAG_07005	0.528456114573364	0.0251808726065166	AMB+LF up only	AMB+LF only	88	405	BSP2	NA	hypothetical protein	Uncharacterized protein	Armadillo/beta-catenin repeat protein	NA	NA	NA	NA	NA	NA	NA
CNAG_01905	0.530654334857362	0.00827294908500015	AMB+LF up only	AMB+LF only	87	406	KSP1	NA	serine/threonine protein kinase	Serine/threonine protein kinase	serine/threonine protein kinase	KSP1_SCHPO|Serine/threonine-protein kinase ksp1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ksp1 PE=1 SV=1	NA	TRUE	NA	NA	NA	NA
CNAG_07773	0.534623175958597	0.0145356692451387	AMB+LF up only	AMB+LF only	86	407	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04293	0.536509012003022	0.0139055887785797	AMB+LF up only	AMB+LF only	85	408	VPS41	NA	vacuolar protein sorting 41	Vacuolar protein sorting-associated protein 41	vacuolar protein sorting 41	VPS41_SOLLC|Vacuolar protein sorting-associated protein 41 homolog OS=Solanum lycopersicum OX=4081 GN=VPS41 PE=2 SV=1	NA	NA	NA	NA	VPS41	Vacuolar protein sorting-associated protein 41 (Vacuolar morphogenesis protein 2)
CNAG_04462	0.540126792263426	0.00623598946341684	AMB+LF up only	AMB+LF only	84	409	NA	NA	F-box protein 9	F-box protein 9	F-box protein 9	HRT3_YEAST|F-box protein HRT3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HRT3 PE=1 SV=1	NA	NA	NA	NA	HRT3	F-box protein HRT3 (High level expression reduces Ty3 transposition protein 3)
CNAG_01070	0.5403637652845	0.0417351167114813	AMB+LF up only	AMB+LF only	83	410	NA	NA	class II aldolase/adducin family protein	Class II aldolase/adducin family protein	class II aldolase/adducin family protein	MUG14_SCHPO|Meiotically up-regulated gene 14 protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mug14 PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_03551	0.545094876978611	0.0497019658629778	AMB+LF up only	AMB+LF only	82	411	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	NA	NA	NA	NA	NA	NA	NA
CNAG_04096	0.551131175493407	0.0116606837297055	AMB+LF up only	AMB+LF only	81	412	NA	NA	racemase	Racemase	racemase	RHMD_CALMQ|Putative L-rhamnonate dehydratase OS=Caldivirga maquilingensis (strain ATCC 700844 / DSM 13496 / JCM 10307 / IC-167) OX=397948 GN=rhmD PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_03226	0.552375145770109	0.026014083760738	AMB+LF up only	AMB+LF only	80	413	NA	NA	succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1)	succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	SDHB_UROFA|Succinate dehydrogenase	NA	NA	NA	NA	SDH2	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)
CNAG_07558	0.553162246937552	0.0176355915895281	AMB+LF up only	AMB+LF only	79	414	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	WOS2_SCHPO|Protein wos2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=wos2 PE=2 SV=1	NA	NA	NA	NA	SBA1	Co-chaperone protein SBA1
