genes	logFC.A	FDR.A	groups	coarse_groups	rank_from_biggest_increase	rank_from_biggest_decrease	gene_names	uniprot_acc	broad_gene_name	uniprot_gene_name	fungidb_gene_name	blast2go_annotation	is_tf	is_kinases	is_virulence_gene	order_peaktime	scer_orthologs	scer_ortholog_descriptions
CNAG_06812	-0.381034060220828	0.0126426361652608	AMB down only	AMB only	417	211	SPO14ALPHA	NA	phospholipase D	Phospholipase (EC 3.1.4.4)	Phospholipase D, phospholipase D, variant	PLD1_SCHPO|Phospholipase D1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pld1 PE=1 SV=1	NA	NA	NA	NA	SPO14	Phospholipase D1 (PLD 1) (EC 3.1.4.4) (Choline phosphatase 1) (Meiosis-specific sporulation-specific protein 14) (Phosphatidylcholine-hydrolyzing phospholipase D1)
CNAG_02845	-0.380692387836142	0.0085107778285971	AMB down only	AMB only	416	212	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NAPEP_MOUSE|N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D OS=Mus musculus OX=10090 GN=Napepld PE=1 SV=1	NA	NA	NA	657	FMP30	N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D, mitochondrial (NAPE-PLD) (NAPE-hydrolyzing phospholipase D) (EC 3.1.4.54) (Found in mitochondrial proteome protein 30)
CNAG_06797	-0.378627798510426	0.0360669409121956	AMB down only	AMB only	415	213	NA	NA	lysine-specific demethylase 3	Lysine-specific demethylase 3	lysine-specific demethylase 3	KDM3A_RAT|Lysine-specific demethylase 3A OS=Rattus norvegicus OX=10116 GN=Kdm3a PE=2 SV=1	NA	NA	NA	NA	NA	NA
CNAG_01141	-0.377884041785669	0.0286118666550302	AMB down only	AMB only	414	214	NA	NA	exosome complex component RRP40	Exosome complex component RRP40	exosome complex component RRP40	RRP40_SCHPO|Exosome complex component rrp40 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rrp40 PE=3 SV=1	NA	NA	NA	NA	RRP40	Exosome complex component RRP40 (Ribosomal RNA-processing protein 40)
CNAG_06512	-0.377197954826337	0.0175323726382503	AMB down only	AMB only	413	215	NA	NA	pirin	Pirin	pirin	Y1773_SYNY3|Putative quercetin 2,3-dioxygenase sll1773 OS=Synechocystis sp. (strain PCC 6803 / Kazusa) OX=1111708 GN=sll1773 PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_02021	-0.375401933800738	0.039155343302713	AMB down only	AMB only	412	216	NA	NA	N-terminal acetyltransferase A complex catalytic subunit Ard1	N-terminal acetyltransferase A complex catalytic subunit Ard1	N-terminal acetyltransferase A complex catalytic subunit ard1	ARD1_SCHPO|N-terminal acetyltransferase A complex catalytic subunit ard1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ard1 PE=1 SV=1	NA	NA	NA	1062	ARD1	N-terminal acetyltransferase A complex catalytic subunit ARD1 (NatA complex subunit ARD1) (EC 2.3.1.255) (Arrest-defective protein 1)
CNAG_00388	-0.372950628322267	0.0244791489588586	AMB down only	AMB only	411	217	NA	NA	1-phosphatidylinositol-4-phosphate 5-kinase	1-phosphatidylinositol-4-phosphate 5-kinase	1-phosphatidylinositol-4-phosphate 5-kinase	ITS3_SCHPO|Phosphatidylinositol 4-phosphate 5-kinase its3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=its3 PE=1 SV=3	NA	TRUE	NA	909	MSS4	Probable phosphatidylinositol 4-phosphate 5-kinase MSS4 (EC 2.7.1.68) (1-phosphatidylinositol 4-phosphate kinase) (Diphosphoinositide kinase) (PIP5K)
CNAG_00388	-0.372950628322267	0.0244791489588586	AMB down only	AMB only	411	217	NA	NA	1-phosphatidylinositol-4-phosphate 5-kinase	1-phosphatidylinositol-4-phosphate 5-kinase	1-phosphatidylinositol-4-phosphate 5-kinase	ITS3_SCHPO|Phosphatidylinositol 4-phosphate 5-kinase its3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=its3 PE=1 SV=3	NA	TRUE	NA	909	MSS4	Probable phosphatidylinositol 4-phosphate 5-kinase MSS4 (EC 2.7.1.68) (1-phosphatidylinositol 4-phosphate kinase) (Diphosphoinositide kinase) (PIP5K)
CNAG_04539	-0.371340421189864	0.0369617151434668	AMB down only	AMB only	410	218	NA	NA	mitochondrial protein required for respiration	SURF1-like protein	mitochondrial protein required for respiration	SURF1_CAEBRSUR|F1-like protein OS=Caenorhabditis briggsae OX=6238 GN=sft-1 PE=3 SV=1	NA	NA	NA	NA	SHY1	Cytochrome oxidase assembly protein SHY1 (SURF1 homolog of Yeast) (SURF1-like protein)
CNAG_04191	-0.370838823592757	0.0155973318555324	AMB down only	AMB only	409	219	NA	NA	SCYL protein kinase	SCYL protein kinase	SCYL protein kinase	SCYL1_MOUSE|N-terminal kinase-like protein OS=Mus musculus OX=10090 GN=Scyl1 PE=1 SV=1	NA	TRUE	NA	NA	CEX1	Cytoplasmic export protein 1
CNAG_00312	-0.370273770873408	0.0140635378001048	AMB down only	AMB only	408	220	NA	NA	synaptobrevin	Protein transport protein BOS1	Synaptobrevin	BOS1_SCHPO|Protein transport protein bos1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=bos1 PE=3 SV=1	NA	NA	NA	NA	BOS1	Protein transport protein BOS1 (Bet one suppressor 1)
CNAG_01089	-0.36992639107739	0.032105528433543	AMB down only	AMB only	407	221	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	MZM1_PHANO|Mitochondrial zinc maintenance protein 1, mitochondrial OS=Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173) OX=321614 GN=MZM1 PE=3 SV=2	NA	NA	NA	896	MZM1	Mitochondrial zinc maintenance protein 1, mitochondrial (Altered inheritance of mitochondria protein 8) (Found in mitochondrial proteome protein 36)
CNAG_00089	-0.369550965479773	0.0124776820629403	AMB down only	AMB only	406	222	NA	NA	exosome complex component RRP4	Exosome complex component RRP4	exosome complex component RRP4	RRP4_SCHPO|Exosome complex component rrp4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rrp4 PE=3 SV=1	NA	NA	NA	NA	RRP4	Exosome complex component RRP4 (Ribosomal RNA-processing protein 4)
CNAG_04983	-0.369218304679259	0.0308024269455663	AMB down only	AMB only	405	223	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02530	-0.368402121746169	0.0245445551073455	AMB down only	AMB only	404	224	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	FIP1X_SCHPO|Pre-mRNA polyadenylation factor fip1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC22G7.10 PE=3 SV=1	NA	NA	NA	NA	FIP1	Pre-mRNA polyadenylation factor FIP1
CNAG_00062	-0.366001461399359	0.0193209164814229	AMB down only	AMB only	403	225	NA	NA	26S proteasome regulatory subunit N3	26S proteasome regulatory subunit N3	26S proteasome regulatory subunit N3	PSMD3_HUMAN26|S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens OX=9606 GN=PSMD3 PE=1 SV=2	NA	NA	NA	NA	RPN3	26S proteasome regulatory subunit RPN3
CNAG_03868	-0.362160510029312	0.00820517301659432	AMB down only	AMB only	402	226	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	TLS1_HUMAN|Telomere length and silencing protein 1 homolog OS=Homo sapiens OX=9606 GN=C9orf78 PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_01376	-0.361985931621551	0.0110286183903987	AMB down only	AMB only	401	227	NA	NA	stress response protein NST1	Stress response protein NST1	stress response protein NST1, stress response protein NST1, variant	NST1_CRYNB|Stress response protein NST1 OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=NST1 PE=3 SV=1	NA	NA	NA	NA	NST1	Stress response protein NST1 (Negatively-affecting salt tolerance protein 1)
CNAG_07634	-0.361772508611273	0.00479990584348387	AMB down only	AMB only	400	228	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02442	-0.361458536741036	0.0487226009351383	AMB down only	AMB only	399	229	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	PITH1_HUMANPIT|H domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PITHD1 PE=1 SV=1	NA	NA	NA	632	NA	NA
CNAG_03836	-0.360818745251672	0.00910168229041878	AMB down only	AMB only	398	230	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	NA	NA	NA	NA	1005	NA	NA
CNAG_03815	-0.360123595722304	0.0182561381172919	AMB down only	AMB only	397	231	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	454	NA	NA
CNAG_06067	-0.359120764553404	0.0275564313064041	AMB down only	AMB only	396	232	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	YCU9_SCHPO|Probable nitrilase C965.09 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC965.09 PE=3 SV=1	NA	NA	NA	504	NA	NA
CNAG_04641	-0.352850729141551	0.00460824757939239	AMB down only	AMB only	395	233	NA	NA	general transcription factor 3C polypeptide 3 (transcription factor C subunit 4)	General transcription factor 3C polypeptide 3 (Transcription factor C subunit 4)	general transcription factor 3C polypeptide 3 (transcription factor C subunit 4)	SFC4_SCHPO|Transcription factor tau subunit sfc4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sfc4 PE=1 SV=1	NA	NA	NA	762	TFC4	Transcription factor tau 131 kDa subunit (TFIIIC 131 kDa subunit) (Transcription factor C subunit 4)
CNAG_06550	-0.351870844047048	0.00906904681289851	AMB down only	AMB only	394	234	NA	NA	nucleoporin family protein	Nucleoporin family protein	nucleoporin family protein	NU146_SCHPO|Nucleoporin nup146 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nup146 PE=1 SV=1	NA	NA	NA	234	NUP159	Nucleoporin NUP159 (Nuclear pore protein NUP159)
CNAG_05250	-0.351645735633539	0.0137243969822119	AMB down only	AMB only	393	235	NA	NA	telomere maintenance protein	Telomere maintenance protein	telomere maintenance protein	YKX5_SCHPO|Uncharacterized RNA-binding protein C328.05 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC328.05 PE=4 SV=3	NA	NA	NA	NA	NA	NA
CNAG_06019	-0.351485394836472	0.0166277037945946	AMB down only	AMB only	392	236	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	ARH38_MOUSE|Rho guanine nucleotide exchange factor 38 OS=Mus musculus OX=10090 GN=Arhgef38 PE=1 SV=2	NA	NA	NA	510	NA	NA
CNAG_01357	-0.350509334588558	0.0467028685953386	AMB down only	AMB only	391	237	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	PMP1_SCHPO|Tyrosine-protein phosphatase pmp1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pmp1 PE=3 SV=1	NA	NA	NA	NA	MSG5	Tyrosine-protein phosphatase MSG5 (EC 3.1.3.48)
CNAG_01928	-0.348445084881832	0.0340918924778922	AMB down only	AMB only	390	238	NA	NA	xaa-Pro aminopeptidase	Xaa-Pro aminopeptidase	Xaa-Pro aminopeptidase	AMPP1_COPC7|Probable Xaa-Pro aminopeptidase P OS=Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003) OX=240176 GN=AMPP PE=3 SV=1	NA	NA	NA	NA	FRA1	Putative Xaa-Pro aminopeptidase FRA1 (EC 3.4.11.9) (Fe repressor of activation 1)
CNAG_00082	-0.347610726101456	0.01408245458864	AMB down only	AMB only	389	239	CFD1	J9VHX5	cytosolic Fe-S cluster assembly factor CFD1	Cytosolic Fe-S cluster assembly factor CFD1 (Cytosolic Fe-S cluster-deficient protein 1)	cytosolic Fe-S cluster assembly factor CFD1	CFD1_CRYNB|Cytosolic Fe-S cluster assembly factor CFD1 OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=CFD1 PE=3 SV=1	NA	NA	NA	NA	CFD1; NBP35	Cytosolic Fe-S cluster assembly factor CFD1 (Cytosolic Fe-S cluster-deficient protein 1) (Ribosomal export protein 19); Cytosolic Fe-S cluster assembly factor NBP35 (Nucleotide-binding protein 35)
CNAG_06978	-0.347458393565838	0.0404159497438752	AMB down only	AMB only	388	240	NA	NA	cytoplasmic protein	Cytoplasmic protein	cytoplasmic protein, cytoplasmic protein, variant	NA	NA	NA	NA	NA	NA	NA
CNAG_06542	-0.347317844797639	0.0438700428873528	AMB down only	AMB only	387	241	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_00176	-0.346520554472218	0.0215849449286037	AMB down only	AMB only	386	242	NA	NA	glutamate carboxypeptidase	Glutamate carboxypeptidase	glutamate carboxypeptidase, glutamate carboxypeptidase, variant	DUG1_SCHPO|Cys-Gly metallodipeptidase dug1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dug1 PE=2 SV=2	NA	NA	NA	NA	DUG1	Cys-Gly metallodipeptidase DUG1 (EC 3.4.13.-) (Deficient in utilization of glutathione protein 1) (GSH degradosomal complex subunit DUG1)
CNAG_01899	-0.345338969209838	0.0373072582225387	AMB down only	AMB only	385	243	NA	NA	prefoldin alpha subunit	Prefoldin alpha subunit	prefoldin alpha subunit	PFD5_BOVIN|Prefoldin subunit 5 OS=Bos taurus OX=9913 GN=PFDN5 PE=2 SV=1	NA	NA	NA	NA	GIM5	Prefoldin subunit 5 (Genes involved in microtubule biogenesis protein 5) (Gim complex subunit 5) (GimC subunit 5)
CNAG_00916	-0.343900822746231	0.0203593759294384	AMB down only	AMB only	384	244	NA	NA	transcription factor	Transcription factor	transcription factor	WDR70_RATW|D repeat-containing protein 70 OS=Rattus norvegicus OX=10116 GN=Wdr70 PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_05166	-0.343748956363392	0.0332020734056957	AMB down only	AMB only	383	245	NA	NA	helicase SWR1	Helicase SWR1	helicase swr1	SWR1_CRYNB|Helicase SWR1 OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=SWR1 PE=3 SV=1	NA	NA	NA	NA	SWR1	Helicase SWR1 (EC 3.6.4.12) (Swi2/Snf2-related 1)
CNAG_02434	-0.340819517375145	0.0300355717450603	AMB down only	AMB only	382	246	ATX1	NA	copper chaperone	Copper chaperone	Copper transport protein ATX1	ATX1_YEAST|Metal homeostasis factor ATX1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATX1 PE=1 SV=1	NA	NA	NA	NA	ATX1	Metal homeostasis factor ATX1
CNAG_02597	-0.339882247488122	0.0242432877769282	AMB down only	AMB only	381	247	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	YHP4_SCHPO|Uncharacterized RNA-binding protein C902.04 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC902.04 PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_03708	-0.339215323062073	0.0107554903561228	AMB down only	AMB only	380	248	NA	NA	signal recognition particle subunit SRP72	Signal recognition particle subunit SRP72	signal recognition particle subunit SRP72	NA	NA	NA	NA	774	SRP72	Signal recognition particle subunit SRP72 (Signal recognition particle 72 kDa protein homolog)
CNAG_06178	-0.337301639745415	0.0053414378833767	AMB down only	AMB only	379	249	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03276	-0.33724276884698	0.0411038956578811	AMB down only	AMB only	378	250	UPF3	NA	hypothetical protein	Uncharacterized protein	Nonsense-mediated mRNA decay protein 3, putative	RENT3_ARATH|Regulator of nonsense transcripts UPF3 OS=Arabidopsis thaliana OX=3702 GN=UPF3 PE=1 SV=1	NA	NA	NA	NA	UPF3	Nonsense-mediated mRNA decay protein 3 (Up-frameshift suppressor 3)
CNAG_02140	-0.337070584064413	0.0215849449286037	AMB down only	AMB only	377	251	NA	NA	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 12	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 12	N7BM_YARLINAD|H dehydrogenase	NA	NA	NA	NA	NA	NA
CNAG_01914	-0.336499315887892	0.0198712025616613	AMB down only	AMB only	376	252	NA	NA	mitochondrial protein	Mitochondrial protein	mitochondrial protein	COQ11_YEASTMIORE|X complex component 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ11 PE=1 SV=1	NA	NA	NA	297	COQ11	MIOREX complex component 2 (Mitochondrial organization of gene expression protein 2)
CNAG_04040	-0.334979363289741	0.017664715516393	AMB down only	AMB only	375	253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_00983	-0.334582049111573	0.0119800070027835	AMB down only	AMB only	374	254	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	YAD4_SCHPOTB|C domain-containing protein C4G8.04 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC4G8.04 PE=1 SV=1	NA	NA	NA	673	NA	NA
CNAG_02130	-0.334398618579945	0.0369617151434668	AMB down only	AMB only	373	255	NSR1	NA	RNA-binding protein 39	RNA-binding protein 39	RNA-binding protein 39	RSD1_SCHPORN|A-binding protein rsd1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rsd1 PE=1 SV=2	NA	NA	NA	NA	NA	NA
CNAG_03503	-0.332477245872645	0.0359051751398879	AMB down only	AMB only	372	256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_01413	-0.331607940835197	0.048317986144269	AMB down only	AMB only	371	257	PUB1	NA	nucleolysin TIA-1/TIAR	Nucleolysin TIA-1/TIAR	nucleolysin TIA-1/TIAR	UBP1C_ARATH|Oligouridylate-binding protein 1C OS=Arabidopsis thaliana OX=3702 GN=UBP1C PE=1 SV=1	NA	NA	NA	NA	PUB1	Nuclear and cytoplasmic polyadenylated RNA-binding protein PUB1 (ARS consensus-binding protein ACBP-60) (Poly uridylate-binding protein) (Poly(U)-binding protein)
CNAG_04712	-0.330490494420992	0.0331154074368869	AMB down only	AMB only	370	258	NA	NA	solute carrier family 25 (mitochondrial dicarboxylate transporter), member 10	Solute carrier family 25 (Mitochondrial dicarboxylate transporter), member 10	solute carrier family 25 (mitochondrial dicarboxylate transporter), member 10	DIC1_YEAST|Mitochondrial dicarboxylate transporter OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIC1 PE=1 SV=1	NA	NA	NA	NA	DIC1	Mitochondrial dicarboxylate transporter (DTP) (Dicarboxylate carrier 1)
CNAG_06660	-0.329275769344914	0.0392929526613733	AMB down only	AMB only	369	259	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04336	-0.328095882640538	0.0280987931320164	AMB down only	AMB only	368	260	NA	NA	single-stranded nucleic acid binding protein	Single-stranded nucleic acid binding protein	single-stranded nucleic acid binding protein	RRC1_ARATH|Protein RRC1 OS=Arabidopsis thaliana OX=3702 GN=RRC1 PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_02265	-0.327975787258107	0.0239732399662491	AMB down only	AMB only	367	261	NA	NA	exportin-T	Exportin-T	exportin-T	XPOT_CRYNB|Exportin-T OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=LOS1 PE=3 SV=1	NA	NA	NA	NA	LOS1	Exportin-T (Exportin(tRNA)) (Karyopherin-beta) (tRNA exportin)
CNAG_01025	-0.32768148182332	0.034765561290582	AMB down only	AMB only	366	262	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	688	NA	NA
CNAG_06838	-0.326935017735938	0.0281169653631524	AMB down only	AMB only	365	263	NA	NA	mitochondrial RNA helicase	Mitochondrial RNA helicase	mitochondrial RNA helicase	SUV3M_ORYSJAT|P-dependent RNA helicase SUV3, mitochondrial OS=Oryza sativa subsp. japonica OX=39947 GN=SUV3 PE=1 SV=1	NA	NA	NA	NA	SUV3	ATP-dependent RNA helicase SUV3, mitochondrial (EC 3.6.4.13)
CNAG_05756	-0.326133251229268	0.0483871816463384	AMB down only	AMB only	364	264	NA	NA	mitochondrial protein	Mitochondrial protein	mitochondrial protein	FMP32_SCHPO|Protein fmp32, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fmp32 PE=3 SV=1	NA	NA	NA	NA	FMP32	Protein FMP32, mitochondrial (Found in mitochondrial proteome protein 32)
CNAG_05121	-0.325039865161842	0.0472781981878921	AMB down only	AMB only	363	265	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02492	-0.324992740909553	0.0344125308859992	AMB down only	AMB only	362	266	NA	NA	peptidyl-prolyl cis-trans isomerase-like 3	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8)	peptidyl-prolyl cis-trans isomerase-like 3	PPIL3_CRYNB|Peptidyl-prolyl cis-trans isomerase-like 3 OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=CYP10 PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_03174	-0.322222628356878	0.0360669409121956	AMB down only	AMB only	361	267	NA	NA	4'-phosphopantetheinyl transferase	4'-phosphopantetheinyl transferase	4'-phosphopantetheinyl transferase	PPTA_PAXI|N4'-phosphopantetheinyl transferase pptA OS=Paxillus involutus OX=71150 GN=pptA PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_07866	-0.322073835765222	0.0335545573783199	AMB down only	AMB only	360	268	NA	NA	transcription initiation factor TFIIA small subunit	Transcription initiation factor TFIIA small subunit	transcription initiation factor TFIIA small subunit, transcription initiation factor TFIIA small subunit, variant 1, transcription initiation factor TFIIA small subunit, variant 2	T2AG_CRYNB|Transcription initiation factor IIA subunit 2 OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=TOA2 PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_06549	-0.321275689676731	0.0286433452031041	AMB down only	AMB only	359	269	NA	NA	mRNA-capping enzyme subunit beta	mRNA-capping enzyme subunit beta	mRNA-capping enzyme subunit beta	CET1_CRYN|JmRNA-capping enzyme subunit beta OS=Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) OX=214684 GN=CET1 PE=3 SV=1	NA	NA	NA	920	CET1	mRNA-capping enzyme subunit beta (EC 3.1.3.33) (Polynucleotide 5'-triphosphatase) (mRNA 5'-triphosphatase) (TPase)
CNAG_00317	-0.320906533019559	0.018295459279825	AMB down only	AMB only	358	270	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	ELF5_ARATH|Protein EARLY FLOWERING 5 OS=Arabidopsis thaliana OX=3702 GN=ELF5 PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_05363	-0.319812942817299	0.0132611856188929	AMB down only	AMB only	357	271	NA	NA	pre-mRNA-splicing factor SYF2	Pre-mRNA-splicing factor SYF2	pre-mRNA-splicing factor syf2	SYF2_ASPFU|Pre-mRNA-splicing factor syf2 OS=Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) OX=330879 GN=syf2 PE=3 SV=2	NA	NA	NA	NA	SYF2	Pre-mRNA-splicing factor SYF2 (PRP19 complex protein 31) (Synthetic lethal with CDC40 protein 2)
